game_id,TEN_OL,TEN_DL,ARI_OL,ARI_DL,LV_OL,LV_DL,BAL_OL,BAL_DL,CHI_OL,CHI_DL,LA_OL,LA_DL,CLE_OL,CLE_DL,KC_OL,KC_DL,TB_OL,TB_DL,DAL_OL,DAL_DL,NYG_OL,NYG_DL,DEN_OL,DEN_DL,NO_OL,NO_DL,GB_OL,GB_DL,HOU_OL,HOU_DL,JAX_OL,JAX_DL,LAC_OL,LAC_DL,WAS_OL,WAS_DL,NE_OL,NE_DL,MIA_OL,MIA_DL,MIN_OL,MIN_DL,CIN_OL,CIN_DL,NYJ_OL,NYJ_DL,CAR_OL,CAR_DL,ATL_OL,ATL_DL,PHI_OL,PHI_DL,BUF_OL,BUF_DL,PIT_OL,PIT_DL,IND_OL,IND_DL,SEA_OL,SEA_DL,DET_OL,DET_DL,SF_OL,SF_DL
2021_17_CAR_NO,,,,,,,,,,,,,,,,,,,,,,,,,0.012909936,0.46836394788032387,,,,,,,,,,,,,,,,,,,,,0.0,0.4732268395459543,,,,,,,,,,,,,,,,
2021_17_CLE_PIT,,,,,,,,,,,,,0.28634526700000007,0.4254495694718767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24617715130000004,0.41910526086727445,,,,,,,,
2021_17_DEN_LAC,,,,,,,,,,,,,,,,,,,,,,,0.32857916,0.45900535833895123,,,,,,,,,0.506980377,0.4280185136806408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_17_DET_SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.462490332,0.45353917097163654,0.508450564,0.42075292998449376,,
2021_17_HOU_SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1570308516,0.42779108482251343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.594572231,0.4684690267771906
2021_17_JAX_NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1837589263,0.45311895656444406,,,,,0.381438627,0.4752103799049523,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_17_KC_CIN,,,,,,,,,,,,,,,0.7535141599999999,0.45441617349940305,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5852164649999999,0.4460109104193012,,,,,,,,,,,,,,,,,,,,
2021_17_LA_BAL,,,,,,,0.517745814,0.4567204342843512,,,0.455571091,0.42435735553132303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_17_LV_IND,,,,,0.13864605400000002,0.5176057614843028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19721263549999998,0.48092079105550606,,,,,,
2021_17_MIA_TEN,0.35925988100000006,0.4807809690693682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1716475496,0.5268632421298404,,,,,,,,,,,,,,,,,,,,,,,,
2021_17_MIN_GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509139819,0.4262235218598617,,,,,,,,,,,,,0.433441363,0.449990987865226,,,,,,,,,,,,,,,,,,,,,,
2021_17_NYG_CHI,,,,,,,,,0.051452757999999994,0.4659619593359248,,,,,,,,,,,0.012857016,0.4793660797014418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_17_PHI_WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1388965237,0.4615777549405867,,,,,,,,,,,,,,,0.60660874,0.4618662146647221,,,,,,,,,,,,
2021_17_TB_NYJ,,,,,,,,,,,,,,,,,0.9337463799999999,0.4975964071960185,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397538405,0.50926289688573,,,,,,,,,,,,,,,,,,
2021_18_CAR_TB,,,,,,,,,,,,,,,,,0.785521114,0.4697831384456609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.45207673063773324,,,,,,,,,,,,,,,,
2021_18_CHI_MIN,,,,,,,,,0.051452757999999994,0.4659619593359248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253608974,0.47415062758894333,,,,,,,,,,,,,,,,,,,,,,
2021_18_CIN_CLE,,,,,,,,,,,,,0.243497263,0.39460909696138524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349210213,0.454747125703967,,,,,,,,,,,,,,,,,,,,
2021_18_DAL_PHI,,,,,,,,,,,,,,,,,,,0.676078775,0.46932001335224466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6721205800000001,0.41584902792416667,,,,,,,,,,,,
2021_18_GB_DET,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6051600850000001,0.4262235218598617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.541308514,0.42814763006813245,,
2021_18_IND_JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0799127433,0.45012362940602924,,,,,,,,,,,,,,,,,,,,,,,,,0.36129526,0.4573089630484106,,,,,,
2021_18_KC_DEN,,,,,,,,,,,,,,,0.7535141599999999,0.4607348432817232,,,,,,,0.5230396599999999,0.4729318460510399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_18_LAC_LV,,,,,0.270468036,0.5176057614843028,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548710607,0.46181937076268864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_18_NE_MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344791561,0.5079485666478151,0.317617247,0.5378583840760982,,,,,,,,,,,,,,,,,,,,,,,,
2021_18_NO_ATL,,,,,,,,,,,,,,,,,,,,,,,,,0.012909936,0.4599664165134683,,,,,,,,,,,,,,,,,,,,,,,0.047623849,0.4300051108486116,,,,,,,,,,,,,,
2021_18_NYJ_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29271544200000005,0.4801435922165169,,,,,,,0.76917664,0.43014167077602883,,,,,,,,,,
2021_18_PIT_BAL,,,,,,,0.5586900699999999,0.4567204342843512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34643481600000003,0.4329588090719677,,,,,,,,
2021_18_SEA_ARI,,,0.24445499899999998,0.4492334452221546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33646600800000004,0.43747631108679963,,,,
2021_18_SF_LA,,,,,,,,,,,0.43121995099999993,0.4078128255144522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.596347871,0.4684690267771906
2021_18_TEN_HOU,0.224515732,0.4497422140525707,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4264970655470374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_18_WAS_NYG,,,,,,,,,,,,,,,,,,,,,0.013307263900000001,0.4826722652112245,,,,,,,,,,,,,0.08164300190000001,0.4609796858493669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_19_ARI_LA,,,0.24784047499999998,0.4546271588931732,,,,,,,0.40924634099999996,0.44627498360522033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_19_LV_CIN,,,,,0.257296799,0.4938830320376565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424082579,0.5278302420708966,,,,,,,,,,,,,,,,,,,,
2021_19_NE_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406512156,0.4487684896065318,,,,,,,,,,,,,,,0.76917664,0.4830221574240531,,,,,,,,,,
2021_19_PHI_TB,,,,,,,,,,,,,,,,,0.547431004,0.4736371759197141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60660874,0.4577059435796722,,,,,,,,,,,,
2021_19_PIT_KC,,,,,,,,,,,,,,,0.7650892499999999,0.4408335794985581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.542324627,0.41424776317413486,,,,,,,,
2021_19_SF_DAL,,,,,,,,,,,,,,,,,,,0.676936515,0.4606473940052192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732889691,0.4684690267771906
2021_20_BUF_KC,,,,,,,,,,,,,,,0.73254599,0.434194486718256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76917664,0.43014167077602883,,,,,,,,,,
2021_20_CIN_TEN,0.441136065,0.4608556722509466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424082579,0.4795290820933897,,,,,,,,,,,,,,,,,,,,
2021_20_LA_TB,,,,,,,,,,,0.36420053599999996,0.43640787883397925,,,,,0.511381204,0.4697831384456609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021_20_SF_GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451950889,0.44271110647215006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606309471,0.468302438575981
2021_21_CIN_KC,,,,,,,,,,,,,,,0.75448564,0.45441617349940305,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414416104,0.47038899196214523,,,,,,,,,,,,,,,,,,,,
2021_21_SF_LA,,,,,,,,,,,0.43121995099999993,0.4474038098544604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606309471,0.4684690267771906
2021_22_LA_CIN,,,,,,,,,,,0.456845856,0.42192453757424975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.424082579,0.47038899196214523,,,,,,,,,,,,,,,,,,,,
2022_01_BAL_NYJ,,,,,,,0.6169025699999999,0.464591743823473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246273963,0.4828959156503059,,,,,,,,,,,,,,,,,,
2022_01_BUF_LA,,,,,,,,,,,0.3705018379999999,0.38493227681061126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7654739100000001,0.44897593665800273,,,,,,,,,,
2022_01_CLE_CAR,,,,,,,,,,,,,0.0439850273,0.3962336273705638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14940754830000003,0.3777742186909926,,,,,,,,,,,,,,,,
2022_01_DEN_SEA,,,,,,,,,,,,,,,,,,,,,,,0.227307014,0.4758521216985882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28749432599999997,0.4856646352299241,,,,
2022_01_GB_MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42936187800000003,0.4707913855238909,,,,,,,,,,,,,0.27365922800000003,0.46688194109551995,,,,,,,,,,,,,,,,,,,,,,
2022_01_IND_HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016084056,0.4005552160246239,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108079571,0.39496197082699364,,,,,,
2022_01_JAX_WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1212786213,0.47273133992556926,,,0.0027741585,0.5054896794378024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_01_KC_ARI,,,0.555264888,0.46884719823167703,,,,,,,,,,,0.85509801,0.48731541413384727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_01_LV_LAC,,,,,0.26613043,0.4438060119089293,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46972605,0.4400192485505766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_01_NE_MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.136905432,0.49445987900298033,0.398059476,0.5191344054982712,,,,,,,,,,,,,,,,,,,,,,,,
2022_01_NO_ATL,,,,,,,,,,,,,,,,,,,,,,,,,0.048436863999999996,0.4561745579765229,,,,,,,,,,,,,,,,,,,,,,,0.091422243,0.4255164195970935,,,,,,,,,,,,,,
2022_01_NYG_TEN,0.14171727860000002,0.44575546305106034,,,,,,,,,,,,,,,,,,,0.1571622962,0.4498016475525537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_01_PHI_DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62044238,0.4656786307392421,,,,,,,,,0.598523484,0.4771777768022079,,
2022_01_PIT_CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498331105,0.4460109104193012,,,,,,,,,,,0.404366075,0.4351878788744955,,,,,,,,
2022_01_SF_CHI,,,,,,,,,0.46751415900000004,0.3975412855392399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7583686150000001,0.4841770855296692
2022_01_TB_DAL,,,,,,,,,,,,,,,,,0.351330555,0.4436448544325103,0.411087655,0.4463097495857703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_02_ARI_LV,,,0.33977176000000003,0.45832282731416313,0.128171545,0.4449928666286934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_02_ATL_LA,,,,,,,,,,,0.23946176900000002,0.4212749104617748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262893673,0.4262886394575252,,,,,,,,,,,,,,
2022_02_CAR_NYG,,,,,,,,,,,,,,,,,,,,,0.1706447137,0.4418779891391357,,,,,,,,,,,,,,,,,,,,,,,,,0.17837544,0.4071703862690839,,,,,,,,,,,,,,,,
2022_02_CHI_GB,,,,,,,,,0.344121873,0.5053432630990503,,,,,,,,,,,,,,,,,0.38796770399999997,0.4855466220528466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_02_CIN_DAL,,,,,,,,,,,,,,,,,,,0.37536224700000004,0.47000739160136756,,,,,,,,,,,,,,,,,,,,,,,0.43336964899999997,0.46619611984474485,,,,,,,,,,,,,,,,,,,,
2022_02_HOU_DEN,,,,,,,,,,,,,,,,,,,,,,,0.13052174,0.4758521216985882,,,,,0.0,0.4363510769926907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_02_IND_JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13226194,0.4419056126009827,,,,,,,,,,,,,,,,,,,,,,,,,0.0178125476,0.37957051264293407,,,,,,
2022_02_LAC_KC,,,,,,,,,,,,,,,0.85509801,0.48731541413384727,,,,,,,,,,,,,,,,,0.60555692,0.4644957732645827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_02_MIA_BAL,,,,,,,0.6686433599999999,0.49106830833726534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48229596999999996,0.522020144083401,,,,,,,,,,,,,,,,,,,,,,,,
2022_02_MIN_PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17543757799999996,0.4490799095639755,,,,,,,,,0.55540334,0.455128627708995,,,,,,,,,,,,
2022_02_NE_PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.297046585,0.4217530615890666,,,,,,,,,,,,,,,,,0.259930256,0.43958444527841956,,,,,,,,
2022_02_NYJ_CLE,,,,,,,,,,,,,0.0950613573,0.4104894520586147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059358683300000006,0.4828959156503059,,,,,,,,,,,,,,,,,,
2022_02_SEA_SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34529581600000003,0.447757882820079,,,0.625775551,0.49692630153310324
2022_02_TB_NO,,,,,,,,,,,,,,,,,0.331668364,0.47509196054708924,,,,,,,0.050077706,0.4876053543557729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_02_TEN_BUF,0.340048841,0.4471884129376185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79500642,0.4233517323227156,,,,,,,,,,
2022_02_WAS_DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3097491084999999,0.5146670430780429,,,,,,,,,,,,,,,,,,,,,,,,,0.604315564,0.4837797554932277,,
2022_03_ATL_SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149974598,0.41244701216148894,,,,,,,,,0.299465904,0.4489023053372679,,,,
2022_03_BAL_NE,,,,,,,0.6686433599999999,0.47868282874426615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34401340999999996,0.43118145552851095,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_03_BUF_MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49199958,0.522020144083401,,,,,,,,,,,,,0.7654739100000001,0.4976430127049625,,,,,,,,,,
2022_03_CIN_NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43336964899999997,0.4460109104193012,0.278081487,0.4828959156503059,,,,,,,,,,,,,,,,,,
2022_03_DAL_NYG,,,,,,,,,,,,,,,,,,,0.293090318,0.47000739160136756,0.1706447137,0.4294522561654575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_03_DET_MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.279952358,0.41911661235875575,,,,,,,,,,,,,,,,,,,0.61651467,0.43312917187924893,,
2022_03_GB_TB,,,,,,,,,,,,,,,,,0.380282185,0.5052794060571153,,,,,,,,,0.422862784,0.4745712943387359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_03_HOU_CHI,,,,,,,,,0.16496539999999998,0.42610804793843743,,,,,,,,,,,,,,,,,,,0.06325734,0.4005552160246239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_03_JAX_LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20922679400000002,0.4468905597988987,0.37487045500000005,0.4231284345622367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_03_KC_IND,,,,,,,,,,,,,,,0.85509801,0.48731541413384727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45296240900000007,0.44413595968765585,,,,,,
2022_03_LA_ARI,,,0.3576985469999999,0.4757996904057782,,,,,,,0.30520289599999995,0.4383367177217766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_03_LV_TEN,0.321907015,0.4396428303470368,,,0.22610294700000003,0.4442657291828059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_03_NO_CAR,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.4504718680843556,,,,,,,,,,,,,,,,,,,,,0.14395723300000002,0.4226083504816461,,,,,,,,,,,,,,,,
2022_03_PHI_WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10843464250000001,0.5280078124786263,,,,,,,,,,,,,,,0.55540334,0.4856213788308452,,,,,,,,,,,,
2022_03_PIT_CLE,,,,,,,,,,,,,0.22425052500000003,0.41048262616206854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259930256,0.42319258646095215,,,,,,,,
2022_03_SF_DEN,,,,,,,,,,,,,,,,,,,,,,,0.297136632,0.4847440421242724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625775551,0.4925790204355144
2022_04_ARI_CAR,,,0.3576985469999999,0.45066794279147815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14659831760000003,0.39616796720489733,,,,,,,,,,,,,,,,
2022_04_BUF_BAL,,,,,,,0.66774676,0.4553655252597669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79500642,0.4449041527199416,,,,,,,,,,
2022_04_CHI_NYG,,,,,,,,,0.127424246,0.3915741956337667,,,,,,,,,,,0.25255514500000004,0.4294522561654575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_04_CLE_ATL,,,,,,,,,,,,,0.07951195529999999,0.3985539683345786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262893673,0.39752414160481553,,,,,,,,,,,,,,
2022_04_DEN_LV,,,,,0.20963691,0.4408207257378025,,,,,,,,,,,,,,,,,0.304339164,0.474258648033244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_04_JAX_PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1341661313,0.469591959491074,,,,,,,,,,,,,,,,,,,0.55540334,0.455128627708995,,,,,,,,,,,,
2022_04_KC_TB,,,,,,,,,,,,,,,0.85509801,0.48731541413384727,0.55584568,0.4765420970357206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_04_LAC_HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139604433,0.42257878095796203,,,0.41785002499999996,0.43260091329991635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_04_LA_SF,,,,,,,,,,,0.500464008,0.435588265528134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754131411,0.5167760053301171
2022_04_MIA_CIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.438934665,0.522020144083401,,,0.43336964899999997,0.4900633125990562,,,,,,,,,,,,,,,,,,,,
2022_04_MIN_NO,,,,,,,,,,,,,,,,,,,,,,,,,0.039314721,0.4539494047729304,,,,,,,,,,,,,,,0.117258292,0.4366944955854939,,,,,,,,,,,,,,,,,,,,,,
2022_04_NE_GB,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38796770399999997,0.4939734243441065,,,,,,,,,0.27953223955,0.48091537542829427,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_04_NYJ_PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22638331500000003,0.5049235431813215,,,,,,,,,0.29996604000000004,0.4501960707815096,,,,,,,,
2022_04_SEA_DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458996352,0.46048553127163894,0.62481737,0.4565106890524637,,
2022_04_TEN_IND,0.17539877600000003,0.43423791361427383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161100998,0.3864493614473547,,,,,,
2022_04_WAS_DAL,,,,,,,,,,,,,,,,,,,0.402326551,0.4916259326348022,,,,,,,,,,,,,,,0.0027741585,0.5249923907503589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_05_ATL_TB,,,,,,,,,,,,,,,,,0.351330555,0.4436448544325103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271633425,0.4112957826459352,,,,,,,,,,,,,,
2022_05_CHI_MIN,,,,,,,,,0.10170805999999999,0.364283404982284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1117793567,0.3948100940662701,,,,,,,,,,,,,,,,,,,,,,
2022_05_CIN_BAL,,,,,,,0.663570715,0.4553655252597669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466743675,0.4468377410676369,,,,,,,,,,,,,,,,,,,,
2022_05_DAL_LA,,,,,,,,,,,0.30520289599999995,0.4635321771873263,,,,,,,0.402326551,0.49174441010819225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_05_DET_NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283699402,0.45949539741353596,,,,,,,,,,,,,,,,,,,,,,,0.606826184,0.4688883115770175,,
2022_05_HOU_JAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0482840146,0.3793393421862761,0.1212786213,0.4419056126009827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_05_IND_DEN,,,,,,,,,,,,,,,,,,,,,,,0.21983572,0.4689961355156171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108079571,0.41913833744499984,,,,,,
2022_05_LAC_CLE,,,,,,,,,,,,,0.13703393730000002,0.4151776590570864,,,,,,,,,,,,,,,,,,,0.41785002499999996,0.43112115006203444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_05_LV_KC,,,,,0.48945194200000003,0.47974122761197724,,,,,,,,,0.85509801,0.48731541413384727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_05_MIA_NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377471353,0.5297460310013612,,,,,0.06907419999999999,0.5245925513214209,,,,,,,,,,,,,,,,,,
2022_05_NYG_GB,,,,,,,,,,,,,,,,,,,,,0.33580093899999996,0.5025701156436024,,,,,0.40886264800000005,0.4800277494796723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_05_PHI_ARI,,,0.323058522,0.473179892991744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55540334,0.4614026288308452,,,,,,,,,,,,
2022_05_PIT_BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76143852,0.4568398744235233,0.311282329,0.43797486300793453,,,,,,,,
2022_05_SEA_NO,,,,,,,,,,,,,,,,,,,,,,,,,0.036465286,0.4554282503101096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28749432599999997,0.46197171277287247,,,,
2022_05_SF_CAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48903053100000005,0.41703739568291537,,,,,,,,,,,,,,,0.7760752009999999,0.5008448258020767
2022_05_TEN_WAS,0.15343907150000002,0.46703602316347403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0437226385,0.5096639037237585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_06_ARI_SEA,,,0.15512660299999997,0.456840344236463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21937144400000003,0.47842240862888563,,,,
2022_06_BAL_NYG,,,,,,,0.663570715,0.46482812420415087,,,,,,,,,,,,,0.34540610899999996,0.4409455009757913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022_06_BUF_KC,,,,,,,,,,,,,,,0.85509801,0.48506416667822305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8842161600000001,0.45303844093098383,,,,,,,,,,
2022_06_CAR_LA,,,,,,,,,,,0.22692133900000003,0.4286432081798619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1135647627,0.42989237857152923,,,,,,,,,,,,,,,,
2022_06_CIN_NO,,,,,,,,,,,,,,,,,,,,,,,,,0.22096162800000002,0.4455419414384697,,,,,,,,,,,,,,,,,0.43336964899999997,0.47344865539916714,,,,,,,,,,,,,,,,,,,,
2022_06_DAL_PHI,,,,,,,,,,,,,,,,,,,0.42075045899999997,0.47000739160136756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55540334,0.4521132059807276,,,,,,,,,,,,
